CN1015464B  |||  S: 1 E: 11  |||  NN
充分  |||  S: 11940 E: 11942  |||  AD
压实  |||  S: 11942 E: 11944  |||  VV
。  |||  S: 11944 E: 11945  |||  PU
用  |||  S: 11945 E: 11946  |||  P
一  |||  S: 11946 E: 11947  |||  CD
层  |||  S: 11947 E: 11948  |||  M
涂有  |||  S: 11948 E: 11950  |||  VV
特  |||  S: 11950 E: 11951  |||  AD
氟隆  |||  S: 11951 E: 11953  |||  JJ
（  |||  S: 11953 E: 11954  |||  PU
Teflon  |||  S: 11954 E: 11960  |||  JJ
，  |||  S: 11960 E: 11961  |||  PU
杜邦  |||  S: 11961 E: 11963  |||  NN
公司  |||  S: 11963 E: 11965  |||  NN
生产  |||  S: 11965 E: 11967  |||  VV
，  |||  S: 11967 E: 11968  |||  PU
威尔明顿  |||  S: 11968 E: 11972  |||  AD
，  |||  S: 11972 E: 11973  |||  PU
特拉维  |||  S: 11973 E: 11976  |||  NN
尔州  |||  S: 11976 E: 11978  |||  NN
）  |||  S: 11978 E: 11979  |||  PU
的  |||  S: 11979 E: 11980  |||  DEG
玻璃  |||  S: 11980 E: 11982  |||  NN
纤维  |||  S: 11982 E: 11984  |||  NN
织物  |||  S: 11984 E: 11986  |||  NN
Armalon  |||  S: 11986 E: 11993  |||  NN
（  |||  S: 11993 E: 11994  |||  PU
由  |||  S: 11994 E: 11995  |||  P
T.M.I  |||  S: 11995 E: 12000  |||  NN
.  |||  S: 12000 E: 12001  |||  PU
公司  |||  S: 12001 E: 12003  |||  NN
（  |||  S: 12003 E: 12004  |||  PU
犹他州  |||  S: 12004 E: 12007  |||  AD
，  |||  S: 12007 E: 12008  |||  PU
盐湖市  |||  S: 12008 E: 12011  |||  NN
）  |||  S: 12011 E: 12012  |||  PU
生产  |||  S: 12012 E: 12014  |||  NN
）  |||  S: 12014 E: 12015  |||  PU
和  |||  S: 12015 E: 12016  |||  CC
一  |||  S: 12016 E: 12017  |||  CD
层  |||  S: 12017 E: 12018  |||  M
“  |||  S: 12018 E: 12019  |||  PU
通气  |||  S: 12019 E: 12021  |||  NN
”  |||  S: 12021 E: 12022  |||  PU
玻璃  |||  S: 12022 E: 12024  |||  NN
纤维  |||  S: 12024 E: 12026  |||  NN
织物  |||  S: 12026 E: 12028  |||  NN
S  |||  S: 12028 E: 12029  |||  OD
tyle＃  |||  S: 12029 E: 12034  |||  PU
1581  |||  S: 12034 E: 12038  |||  CD
（  |||  S: 12038 E: 12039  |||  PU
T  |||  S: 12039 E: 12040  |||  NN
.  |||  S: 12040 E: 12041  |||  PU
M  |||  S: 12041 E: 12042  |||  NN
.  |||  S: 12042 E: 12043  |||  PU
I  |||  S: 12043 E: 12044  |||  NN
公司  |||  S: 12044 E: 12046  |||  NN
生产  |||  S: 12046 E: 12048  |||  NN
）  |||  S: 12048 E: 12049  |||  PU
与  |||  S: 12049 E: 12050  |||  P
一  |||  S: 12050 E: 12051  |||  CD
个  |||  S: 12051 E: 12052  |||  M
真空  |||  S: 12052 E: 12054  |||  NN
通气孔  |||  S: 12054 E: 12057  |||  NN
相连  |||  S: 12057 E: 12059  |||  VV
。  |||  S: 12059 E: 12060  |||  PU
一  |||  S: 12060 E: 12061  |||  CD
层  |||  S: 12061 E: 12062  |||  M
0  |||  S: 12062 E: 12063  |||  CD
.  |||  S: 12063 E: 12064  |||  PU
0177  |||  S: 12064 E: 12068  |||  CD
mm  |||  S: 12068 E: 12070  |||  M
（  |||  S: 12070 E: 12071  |||  PU
0  |||  S: 12071 E: 12072  |||  CD
.  |||  S: 12072 E: 12073  |||  PU
0007  |||  S: 12073 E: 12077  |||  CD
inch  |||  S: 12077 E: 12081  |||  NN
）  |||  S: 12081 E: 12082  |||  PU
厚  |||  S: 12082 E: 12083  |||  VA
的  |||  S: 12083 E: 12084  |||  DEC
铝箔  |||  S: 12084 E: 12086  |||  NN
放  |||  S: 12086 E: 12087  |||  VV
在  |||  S: 12087 E: 12088  |||  P
玻璃  |||  S: 12088 E: 12090  |||  NN
纤维织物  |||  S: 12090 E: 12094  |||  NN
之上  |||  S: 12094 E: 12096  |||  LC
，  |||  S: 12096 E: 12097  |||  PU
留出  |||  S: 12097 E: 12099  |||  VV
通气孔  |||  S: 12099 E: 12102  |||  NN
。  |||  S: 12102 E: 12103  |||  PU
然后  |||  S: 12103 E: 12105  |||  AD
第二  |||  S: 12105 E: 12107  |||  OD
层  |||  S: 12107 E: 12108  |||  M
玻璃  |||  S: 12108 E: 12110  |||  NN
布放  |||  S: 12110 E: 12112  |||  VV
在  |||  S: 12112 E: 12113  |||  P
铝箔  |||  S: 12113 E: 12115  |||  NN
和  |||  S: 12115 E: 12116  |||  CC
通气孔  |||  S: 12116 E: 12119  |||  NN
之上  |||  S: 12119 E: 12121  |||  LC
，  |||  S: 12121 E: 12122  |||  PU
形成  |||  S: 12122 E: 12124  |||  VV
一  |||  S: 12124 E: 12125  |||  CD
层  |||  S: 12125 E: 12126  |||  M
“  |||  S: 12126 E: 12127  |||  PU
呼吸层  |||  S: 12127 E: 12130  |||  NN
”  |||  S: 12130 E: 12131  |||  PU
。  |||  S: 12131 E: 12132  |||  PU
最后  |||  S: 12132 E: 12134  |||  AD
再  |||  S: 12134 E: 12135  |||  AD
在  |||  S: 12135 E: 12136  |||  P
组合件  |||  S: 12136 E: 12139  |||  NN
上  |||  S: 12139 E: 12140  |||  LC
包  |||  S: 12140 E: 12141  |||  VV
三  |||  S: 12141 E: 12142  |||  CD
层  |||  S: 12142 E: 12143  |||  M
铝箔  |||  S: 12143 E: 12145  |||  NN
，  |||  S: 12145 E: 12146  |||  PU
用  |||  S: 12146 E: 12147  |||  P
胶带  |||  S: 12147 E: 12149  |||  NN
系  |||  S: 12149 E: 12150  |||  NN
在  |||  S: 12150 E: 12151  |||  P
芯模  |||  S: 12151 E: 12153  |||  NN
上  |||  S: 12153 E: 12154  |||  LC
。  |||  S: 12154 E: 12155  |||  PU
准备  |||  S: 12155 E: 12157  |||  VV
好  |||  S: 12157 E: 12158  |||  VA
的  |||  S: 12158 E: 12159  |||  DEC
模塑  |||  S: 12159 E: 12161  |||  NN
组合件  |||  S: 12161 E: 12164  |||  NN
被  |||  S: 12164 E: 12165  |||  SB
放进  |||  S: 12165 E: 12167  |||  VV
一  |||  S: 12167 E: 12168  |||  CD
个  |||  S: 12168 E: 12169  |||  M
压力  |||  S: 12169 E: 12171  |||  NN
容器  |||  S: 12171 E: 12173  |||  NN
（  |||  S: 12173 E: 12174  |||  PU
模具  |||  S: 12174 E: 12176  |||  NN
）  |||  S: 12176 E: 12177  |||  PU
之中  |||  S: 12177 E: 12179  |||  LC
进行  |||  S: 12179 E: 12181  |||  VV
加工  |||  S: 12181 E: 12183  |||  NN
。  |||  S: 12183 E: 12184  |||  PU
封闭  |||  S: 12184 E: 12186  |||  VV
其  |||  S: 12186 E: 12187  |||  PN
容器  |||  S: 12187 E: 12189  |||  NN
，  |||  S: 12189 E: 12190  |||  PU
引入  |||  S: 12190 E: 12192  |||  VV
由  |||  S: 12192 E: 12193  |||  P
75%  |||  S: 12193 E: 12196  |||  CD
金属  |||  S: 12196 E: 12198  |||  NN
合金  |||  S: 12198 E: 12200  |||  NN
（  |||  S: 12200 E: 12201  |||  PU
63%  |||  S: 12201 E: 12204  |||  CD
锡  |||  S: 12204 E: 12205  |||  M
、  |||  S: 12205 E: 12206  |||  PU
37%  |||  S: 12206 E: 12209  |||  CD
铅  |||  S: 12209 E: 12210  |||  NN
）  |||  S: 12210 E: 12211  |||  PU
，  |||  S: 12211 E: 12212  |||  PU
25%8017  |||  S: 12212 E: 12219  |||  CD
加工  |||  S: 12219 E: 12221  |||  NN
介质  |||  S: 12221 E: 12223  |||  NN
组成  |||  S: 12223 E: 12225  |||  VV
的  |||  S: 12225 E: 12226  |||  DEC
混合物  |||  S: 12226 E: 12229  |||  NN
，  |||  S: 12229 E: 12230  |||  PU
然后  |||  S: 12230 E: 12232  |||  AD
开始  |||  S: 12232 E: 12234  |||  VV
固化  |||  S: 12234 E: 12236  |||  VV
周期  |||  S: 12236 E: 12238  |||  NN
。  |||  S: 12238 E: 12239  |||  PU
为了  |||  S: 12239 E: 12241  |||  P
恰当  |||  S: 12241 E: 12243  |||  AD
固化  |||  S: 12243 E: 12245  |||  VV
其  |||  S: 12245 E: 12246  |||  PN
制品  |||  S: 12246 E: 12248  |||  NN
要向  |||  S: 12248 E: 12250  |||  NN
模具  |||  S: 12250 E: 12252  |||  NN
加热  |||  S: 12252 E: 12254  |||  VV
。  |||  S: 12254 E: 12255  |||  PU
在  |||  S: 12255 E: 12256  |||  P
制件  |||  S: 12256 E: 12258  |||  NN
和  |||  S: 12258 E: 12259  |||  CC
模塑  |||  S: 12259 E: 12261  |||  NN
组合件  |||  S: 12261 E: 12264  |||  NN
装进  |||  S: 12264 E: 12266  |||  VV
压力  |||  S: 12266 E: 12268  |||  NN
容器  |||  S: 12268 E: 12270  |||  NN
中  |||  S: 12270 E: 12271  |||  LC
后  |||  S: 12271 E: 12272  |||  LC
，  |||  S: 12272 E: 12273  |||  PU
第二  |||  S: 12273 E: 12275  |||  OD
套  |||  S: 12275 E: 12276  |||  M
加热  |||  S: 12276 E: 12278  |||  VV
热源  |||  S: 12278 E: 12280  |||  NN
被  |||  S: 12280 E: 12281  |||  SB
安装  |||  S: 12281 E: 12283  |||  VV
在  |||  S: 12283 E: 12284  |||  P
十分  |||  S: 12284 E: 12286  |||  NT
接近  |||  S: 12286 E: 12288  |||  VV
制件  |||  S: 12288 E: 12290  |||  NN
之外  |||  S: 12290 E: 12292  |||  LC
。  |||  S: 12292 E: 12293  |||  PU
为  |||  S: 12293 E: 12294  |||  VC
保持  |||  S: 12294 E: 12296  |||  VV
需要  |||  S: 12296 E: 12298  |||  VV
的  |||  S: 12298 E: 12299  |||  DEC
压力  |||  S: 12299 E: 12301  |||  NN
条件  |||  S: 12301 E: 12303  |||  NN
，  |||  S: 12303 E: 12304  |||  PU
也  |||  S: 12304 E: 12305  |||  AD
向  |||  S: 12305 E: 12306  |||  P
控  |||  S: 12306 E: 12307  |||  VV
温盘  |||  S: 12307 E: 12309  |||  NN
管  |||  S: 12309 E: 12310  |||  NN
通入  |||  S: 12310 E: 12312  |||  VV
加  |||  S: 12312 E: 12313  |||  VV
热  |||  S: 12313 E: 12314  |||  NN
或  |||  S: 12314 E: 12315  |||  CC
冷却  |||  S: 12315 E: 12317  |||  NN
流体  |||  S: 12317 E: 12319  |||  NN
。  |||  S: 12319 E: 12320  |||  PU
在  |||  S: 12320 E: 12321  |||  P
固  |||  S: 12321 E: 12322  |||  AD
化  |||  S: 12322 E: 12323  |||  JJ
期间  |||  S: 12323 E: 12325  |||  NN
，  |||  S: 12325 E: 12326  |||  PU
采用  |||  S: 12326 E: 12328  |||  VV
5  |||  S: 12328 E: 12329  |||  CD
段  |||  S: 12329 E: 12330  |||  M
温度  |||  S: 12330 E: 12332  |||  NN
循环  |||  S: 12332 E: 12334  |||  NN
周期  |||  S: 12334 E: 12336  |||  NN
，  |||  S: 12336 E: 12337  |||  PU
使  |||  S: 12337 E: 12338  |||  VV
能  |||  S: 12338 E: 12339  |||  VV
适当  |||  S: 12339 E: 12341  |||  VV
预  |||  S: 12341 E: 12342  |||  NN
固  |||  S: 12342 E: 12343  |||  CC
化  |||  S: 12343 E: 12344  |||  NN
和  |||  S: 12344 E: 12345  |||  CC
固  |||  S: 12345 E: 12346  |||  AD
化  |||  S: 12346 E: 12347  |||  VC
PBI  |||  S: 12347 E: 12350  |||  NN
树脂  |||  S: 12350 E: 12352  |||  NN
，  |||  S: 12352 E: 12353  |||  PU
获得  |||  S: 12353 E: 12355  |||  VV
最佳  |||  S: 12355 E: 12357  |||  JJ
的  |||  S: 12357 E: 12358  |||  DEG
物理  |||  S: 12358 E: 12360  |||  NN
/  |||  S: 12360 E: 12361  |||  PU
机械  |||  S: 12361 E: 12363  |||  NN
性能  |||  S: 12363 E: 12365  |||  NN
。  |||  S: 12365 E: 12366  |||  PU
在  |||  S: 12366 E: 12367  |||  P
固化  |||  S: 12367 E: 12369  |||  VV
的  |||  S: 12369 E: 12370  |||  DEC
早期  |||  S: 12370 E: 12372  |||  NN
阶段  |||  S: 12372 E: 12374  |||  NN
不  |||  S: 12374 E: 12375  |||  AD
适当  |||  S: 12375 E: 12377  |||  VV
加热  |||  S: 12377 E: 12379  |||  NN
可能  |||  S: 12379 E: 12381  |||  VV
会  |||  S: 12381 E: 12382  |||  VV
导致  |||  S: 12382 E: 12384  |||  VV
树脂  |||  S: 12384 E: 12386  |||  NN
过分  |||  S: 12386 E: 12388  |||  AD
流失  |||  S: 12388 E: 12390  |||  VV
并  |||  S: 12390 E: 12391  |||  CC
产生  |||  S: 12391 E: 12393  |||  VV
树脂  |||  S: 12393 E: 12395  |||  NN
不  |||  S: 12395 E: 12396  |||  AD
足  |||  S: 12396 E: 12397  |||  VA
。  |||  S: 12397 E: 12398  |||  PU
外围  |||  S: 12398 E: 12400  |||  NN
的  |||  S: 12400 E: 12401  |||  DEC
盘管  |||  S: 12401 E: 12403  |||  NN
保持  |||  S: 12403 E: 12405  |||  VV
在  |||  S: 12405 E: 12406  |||  P
一定  |||  S: 12406 E: 12408  |||  JJ
温度  |||  S: 12408 E: 12410  |||  NN
，  |||  S: 12410 E: 12411  |||  PU
该  |||  S: 12411 E: 12412  |||  DT
温度  |||  S: 12412 E: 12414  |||  NN
导致  |||  S: 12414 E: 12416  |||  VV
上述  |||  S: 12416 E: 12418  |||  JJ
由于  |||  S: 12418 E: 12420  |||  P
聚合物  |||  S: 12420 E: 12423  |||  NN
热  |||  S: 12423 E: 12424  |||  NN
膨胀  |||  S: 12424 E: 12426  |||  NN
而  |||  S: 12426 E: 12427  |||  MSP
产生  |||  S: 12427 E: 12429  |||  VV
的  |||  S: 12429 E: 12430  |||  DEC
压力  |||  S: 12430 E: 12432  |||  NN
。  |||  S: 12432 E: 12433  |||  PU
压力  |||  S: 12433 E: 12435  |||  NN
传感器  |||  S: 12435 E: 12438  |||  NN
给出  |||  S: 12438 E: 12440  |||  VV
所  |||  S: 12440 E: 12441  |||  MSP
要求  |||  S: 12441 E: 12443  |||  VV
的  |||  S: 12443 E: 12444  |||  DEC
压力  |||  S: 12444 E: 12446  |||  NN
信号  |||  S: 12446 E: 12448  |||  NN
。  |||  S: 12448 E: 12449  |||  PU
采用  |||  S: 12449 E: 12451  |||  VV
下列  |||  S: 12451 E: 12453  |||  JJ
循环  |||  S: 12453 E: 12455  |||  NN
：  |||  S: 12455 E: 12456  |||  PU
时间  |||  S: 12456 E: 12458  |||  NN
（  |||  S: 12458 E: 12459  |||  PU
分  |||  S: 12459 E: 12460  |||  NN
）  |||  S: 12460 E: 12461  |||  PU
温度  |||  S: 12461 E: 12463  |||  NN
（  |||  S: 12463 E: 12464  |||  PU
℃  |||  S: 12464 E: 12465  |||  NN
）  |||  S: 12465 E: 12466  |||  PU
压力  |||  S: 12466 E: 12468  |||  NN
0  |||  S: 12468 E: 12469  |||  CD
～  |||  S: 12469 E: 12470  |||  PU
601910  |||  S: 12470 E: 12476  |||  CD
.  |||  S: 12476 E: 12477  |||  PU
17  |||  S: 12477 E: 12479  |||  CD
MPa  |||  S: 12479 E: 12482  |||  M
（  |||  S: 12482 E: 12483  |||  PU
25  |||  S: 12483 E: 12485  |||  CD
Psi  |||  S: 12485 E: 12488  |||  M
）  |||  S: 12488 E: 12489  |||  PU
60  |||  S: 12489 E: 12491  |||  CD
～  |||  S: 12491 E: 12492  |||  PU
75232  |||  S: 12492 E: 12497  |||  CD
升压  |||  S: 12497 E: 12499  |||  VV
至  |||  S: 12499 E: 12500  |||  VV
9  |||  S: 12500 E: 12501  |||  CD
.  |||  S: 12501 E: 12502  |||  PU
65  |||  S: 12502 E: 12504  |||  CD
MPa  |||  S: 12504 E: 12507  |||  M
7  |||  S: 12507 E: 12508  |||  CD
5  |||  S: 12508 E: 12509  |||  CD
～  |||  S: 12509 E: 12510  |||  PU
902329  |||  S: 12510 E: 12516  |||  CD
.  |||  S: 12516 E: 12517  |||  PU
65  |||  S: 12517 E: 12519  |||  CD
MPa  |||  S: 12519 E: 12522  |||  M
（  |||  S: 12522 E: 12523  |||  PU
1400  |||  S: 12523 E: 12527  |||  CD
Psi  |||  S: 12527 E: 12530  |||  M
）  |||  S: 12530 E: 12531  |||  PU
90  |||  S: 12531 E: 12533  |||  CD
～  |||  S: 12533 E: 12534  |||  PU
1202889  |||  S: 12534 E: 12541  |||  CD
.  |||  S: 12541 E: 12542  |||  PU
65  |||  S: 12542 E: 12544  |||  CD
MPa  |||  S: 12544 E: 12547  |||  M
（  |||  S: 12547 E: 12548  |||  PU
1400  |||  S: 12548 E: 12552  |||  CD
Psi  |||  S: 12552 E: 12555  |||  M
）  |||  S: 12555 E: 12556  |||  PU
120  |||  S: 12556 E: 12559  |||  CD
～  |||  S: 12559 E: 12560  |||  PU
1803719  |||  S: 12560 E: 12567  |||  CD
.  |||  S: 12567 E: 12568  |||  PU
65  |||  S: 12568 E: 12570  |||  CD
MPa  |||  S: 12570 E: 12573  |||  M
（  |||  S: 12573 E: 12574  |||  PU
1400  |||  S: 12574 E: 12578  |||  CD
Psi  |||  S: 12578 E: 12581  |||  M
）  |||  S: 12581 E: 12582  |||  PU
180  |||  S: 12582 E: 12585  |||  CD
～  |||  S: 12585 E: 12586  |||  PU
3004689  |||  S: 12586 E: 12593  |||  CD
.  |||  S: 12593 E: 12594  |||  PU
65  |||  S: 12594 E: 12596  |||  CD
MPa  |||  S: 12596 E: 12599  |||  M
（  |||  S: 12599 E: 12600  |||  PU
1400  |||  S: 12600 E: 12604  |||  CD
Psi  |||  S: 12604 E: 12607  |||  M
）  |||  S: 12607 E: 12608  |||  PU
分阶段  |||  S: 12608 E: 12611  |||  M
循环  |||  S: 12611 E: 12613  |||  NN
同样  |||  S: 12613 E: 12615  |||  AD
地  |||  S: 12615 E: 12616  |||  DEV
用于  |||  S: 12616 E: 12618  |||  VV
真空  |||  S: 12618 E: 12620  |||  NN
和  |||  S: 12620 E: 12621  |||  CC
介质  |||  S: 12621 E: 12623  |||  NN
（  |||  S: 12623 E: 12624  |||  PU
等  |||  S: 12624 E: 12625  |||  ETC
压  |||  S: 12625 E: 12626  |||  VV
）  |||  S: 12626 E: 12627  |||  PU
压力  |||  S: 12627 E: 12629  |||  NN
。  |||  S: 12629 E: 12630  |||  PU
在  |||  S: 12630 E: 12631  |||  P
固化  |||  S: 12631 E: 12633  |||  VV
早期  |||  S: 12633 E: 12635  |||  JJ
阶段  |||  S: 12635 E: 12637  |||  NN
，  |||  S: 12637 E: 12638  |||  PU
呼  |||  S: 12638 E: 12639  |||  VV
吸层  |||  S: 12639 E: 12641  |||  NN
中  |||  S: 12641 E: 12642  |||  LC
真空  |||  S: 12642 E: 12644  |||  NN
压力  |||  S: 12644 E: 12646  |||  NN
控制  |||  S: 12646 E: 12648  |||  VV
在  |||  S: 12648 E: 12649  |||  P
125  |||  S: 12649 E: 12652  |||  CD
～  |||  S: 12652 E: 12653  |||  PU
380  |||  S: 12653 E: 12656  |||  CD
mm  |||  S: 12656 E: 12658  |||  NN
（  |||  S: 12658 E: 12659  |||  PU
5  |||  S: 12659 E: 12660  |||  CD
～  |||  S: 12660 E: 12661  |||  PU
15  |||  S: 12661 E: 12663  |||  CD
in  |||  S: 12663 E: 12665  |||  M
.  |||  S: 12665 E: 12666  |||  PU
Hg  |||  S: 12666 E: 12668  |||  NN
）  |||  S: 12668 E: 12669  |||  PU
。  |||  S: 12669 E: 12670  |||  PU
这  |||  S: 12670 E: 12671  |||  DT
种  |||  S: 12671 E: 12672  |||  M
部分  |||  S: 12672 E: 12674  |||  NN
真空  |||  S: 12674 E: 12676  |||  NN
是  |||  S: 12676 E: 12677  |||  VC
用来  |||  S: 12677 E: 12679  |||  VV
帮助  |||  S: 12679 E: 12681  |||  VV
脱除  |||  S: 12681 E: 12683  |||  VV
缩聚  |||  S: 12683 E: 12685  |||  VV
时  |||  S: 12685 E: 12686  |||  LC
的  |||  S: 12686 E: 12687  |||  DEG
挥发物  |||  S: 12687 E: 12690  |||  NN
，  |||  S: 12690 E: 12691  |||  PU
而  |||  S: 12691 E: 12692  |||  CC
又  |||  S: 12692 E: 12693  |||  AD
不  |||  S: 12693 E: 12694  |||  AD
把  |||  S: 12694 E: 12695  |||  BA
反应性  |||  S: 12695 E: 12698  |||  NN
的  |||  S: 12698 E: 12699  |||  DEC
单体  |||  S: 12699 E: 12701  |||  NN
抽掉  |||  S: 12701 E: 12703  |||  VV
。  |||  S: 12703 E: 12704  |||  PU
当  |||  S: 12704 E: 12705  |||  P
制件  |||  S: 12705 E: 12707  |||  NN
温度  |||  S: 12707 E: 12709  |||  NN
在  |||  S: 12709 E: 12710  |||  P
149  |||  S: 12710 E: 12713  |||  CD
℃  |||  S: 12713 E: 12714  |||  M
（  |||  S: 12714 E: 12715  |||  PU
300  |||  S: 12715 E: 12718  |||  CD
°F  |||  S: 12718 E: 12720  |||  M
）  |||  S: 12720 E: 12721  |||  PU
以上  |||  S: 12721 E: 12723  |||  LC
时  |||  S: 12723 E: 12724  |||  LC
，  |||  S: 12724 E: 12725  |||  PU
然后  |||  S: 12725 E: 12727  |||  AD
把  |||  S: 12727 E: 12728  |||  BA
真空  |||  S: 12728 E: 12730  |||  NN
提高  |||  S: 12730 E: 12732  |||  VV
至  |||  S: 12732 E: 12733  |||  P
660  |||  S: 12733 E: 12736  |||  CD
～  |||  S: 12736 E: 12737  |||  PU
760  |||  S: 12737 E: 12740  |||  CD
mm  |||  S: 12740 E: 12742  |||  M
（  |||  S: 12742 E: 12743  |||  PU
26  |||  S: 12743 E: 12745  |||  CD
～  |||  S: 12745 E: 12746  |||  PU
30  |||  S: 12746 E: 12748  |||  CD
in  |||  S: 12748 E: 12750  |||  M
.  |||  S: 12750 E: 12751  |||  PU
Hg  |||  S: 12751 E: 12753  |||  M
）  |||  S: 12753 E: 12754  |||  PU
，  |||  S: 12754 E: 12755  |||  PU
模塑  |||  S: 12755 E: 12757  |||  NN
压力  |||  S: 12757 E: 12759  |||  NN
也  |||  S: 12759 E: 12760  |||  AD
同时  |||  S: 12760 E: 12762  |||  AD
增加  |||  S: 12762 E: 12764  |||  VV
至  |||  S: 12764 E: 12765  |||  VV
9  |||  S: 12765 E: 12766  |||  CD
.  |||  S: 12766 E: 12767  |||  PU
65  |||  S: 12767 E: 12769  |||  CD
MPa  |||  S: 12769 E: 12772  |||  M
（  |||  S: 12772 E: 12773  |||  PU
1400  |||  S: 12773 E: 12777  |||  CD
Psi  |||  S: 12777 E: 12780  |||  M
）  |||  S: 12780 E: 12781  |||  PU
。  |||  S: 12781 E: 12782  |||  PU
在  |||  S: 12782 E: 12783  |||  P
树脂  |||  S: 12783 E: 12785  |||  NN
粘度  |||  S: 12785 E: 12787  |||  NN
达到  |||  S: 12787 E: 12789  |||  VV
足够  |||  S: 12789 E: 12791  |||  VV
高以  |||  S: 12791 E: 12793  |||  VV
防止  |||  S: 12793 E: 12795  |||  VV
过  |||  S: 12795 E: 12796  |||  AS
分流失  |||  S: 12796 E: 12799  |||  NN
之前  |||  S: 12799 E: 12801  |||  LC
，  |||  S: 12801 E: 12802  |||  PU
必须  |||  S: 12802 E: 12804  |||  VV
避免  |||  S: 12804 E: 12806  |||  VV
过  |||  S: 12806 E: 12807  |||  AD
高  |||  S: 12807 E: 12808  |||  VA
的  |||  S: 12808 E: 12809  |||  DEC
压力  |||  S: 12809 E: 12811  |||  NN
。  |||  S: 12811 E: 12812  |||  PU
在  |||  S: 12812 E: 12813  |||  P
最后  |||  S: 12813 E: 12815  |||  AD
固化  |||  S: 12815 E: 12817  |||  VV
阶段  |||  S: 12817 E: 12819  |||  NN
完成  |||  S: 12819 E: 12821  |||  VV
后  |||  S: 12821 E: 12822  |||  LC
，  |||  S: 12822 E: 12823  |||  PU
真  |||  S: 12823 E: 12824  |||  AD
空度  |||  S: 12824 E: 12826  |||  NN
及  |||  S: 12826 E: 12827  |||  CC
模塑  |||  S: 12827 E: 12829  |||  NN
压力  |||  S: 12829 E: 12831  |||  NN
将  |||  S: 12831 E: 12832  |||  AD
继续  |||  S: 12832 E: 12834  |||  VV
保持  |||  S: 12834 E: 12836  |||  VV
。  |||  S: 12836 E: 12837  |||  PU
模塑  |||  S: 12837 E: 12839  |||  NN
压力  |||  S: 12839 E: 12841  |||  NN
要  |||  S: 12841 E: 12842  |||  VV
一直  |||  S: 12842 E: 12844  |||  AD
保持  |||  S: 12844 E: 12846  |||  VV
到  |||  S: 12846 E: 12847  |||  VV
制件  |||  S: 12847 E: 12849  |||  NN
温度  |||  S: 12849 E: 12851  |||  NN
低于  |||  S: 12851 E: 12853  |||  VV
121  |||  S: 12853 E: 12856  |||  CD
～  |||  S: 12856 E: 12857  |||  PU
149  |||  S: 12857 E: 12860  |||  CD
℃  |||  S: 12860 E: 12861  |||  M
，  |||  S: 12861 E: 12862  |||  PU
此时  |||  S: 12862 E: 12864  |||  NT
金属  |||  S: 12864 E: 12866  |||  NN
将  |||  S: 12866 E: 12867  |||  AD
凝固  |||  S: 12867 E: 12869  |||  VV
起来  |||  S: 12869 E: 12871  |||  VV
，  |||  S: 12871 E: 12872  |||  PU
但  |||  S: 12872 E: 12873  |||  CC
又  |||  S: 12873 E: 12874  |||  AD
容易  |||  S: 12874 E: 12876  |||  AD
被  |||  S: 12876 E: 12877  |||  SB
粉碎  |||  S: 12877 E: 12879  |||  VV
成  |||  S: 12879 E: 12880  |||  VV
自由  |||  S: 12880 E: 12882  |||  JJ
流动  |||  S: 12882 E: 12884  |||  NN
的  |||  S: 12884 E: 12885  |||  DEC
团块  |||  S: 12885 E: 12887  |||  NN
。  |||  S: 12887 E: 12888  |||  PU
在  |||  S: 12888 E: 12889  |||  P
这  |||  S: 12889 E: 12890  |||  DT
个  |||  S: 12890 E: 12891  |||  M
时候  |||  S: 12891 E: 12893  |||  NN
真空  |||  S: 12893 E: 12895  |||  NN
和  |||  S: 12895 E: 12896  |||  CC
介质  |||  S: 12896 E: 12898  |||  NN
压力  |||  S: 12898 E: 12900  |||  NN
可以  |||  S: 12900 E: 12902  |||  VV
撤除  |||  S: 12902 E: 12904  |||  VV
。  |||  S: 12904 E: 12905  |||  PU
打开  |||  S: 12905 E: 12907  |||  VV
压力  |||  S: 12907 E: 12909  |||  NN
容器  |||  S: 12909 E: 12911  |||  NN
（  |||  S: 12911 E: 12912  |||  PU
当  |||  S: 12912 E: 12913  |||  P
充分  |||  S: 12913 E: 12915  |||  AD
冷却  |||  S: 12915 E: 12917  |||  VV
至  |||  S: 12917 E: 12918  |||  CC
可以  |||  S: 12918 E: 12920  |||  VV
操作  |||  S: 12920 E: 12922  |||  VV
时  |||  S: 12922 E: 12923  |||  LC
）  |||  S: 12923 E: 12924  |||  PU
，  |||  S: 12924 E: 12925  |||  PU
粉末  |||  S: 12925 E: 12927  |||  NN
状  |||  S: 12927 E: 12928  |||  NN
的  |||  S: 12928 E: 12929  |||  DEC
介质  |||  S: 12929 E: 12931  |||  NN
用  |||  S: 12931 E: 12932  |||  P
工业  |||  S: 12932 E: 12934  |||  NN
用  |||  S: 12934 E: 12935  |||  VV
真空  |||  S: 12935 E: 12937  |||  NN
清洗机  |||  S: 12937 E: 12940  |||  NN
或  |||  S: 12940 E: 12941  |||  CC
其它  |||  S: 12941 E: 12943  |||  DT
